CRASH_NUMB,CITY_TOWN_NAME,CRASH_DATE,CRASH_TIME,CRASH_HOUR,MANR_COLL_DESCR,AMBNT_LIGHT_DESCR,WEATH_COND_DESCR,ROAD_SURF_COND_DESCR,STREET_NUMB,X,Y,LAT,LON,AGE_DRVR_YNGST,AGE_DRVR_OLDEST,CNTY_NAME,CRASH_SEVERITY_DESCR
4347567,WALTHAM,3/27/2017,3:22 PM,03:00PM to 03:59PM,Angle,Daylight,Cloudy,Dry,,222395.6039,903029.0911,42.37744488,-71.22806091,25-34,55-64,MIDDLESEX,Property damage only 
4341498,MEDFORD,2/7/2017,11:00 AM,11:00AM to 11:59AM,Unknown,Daylight,Clear,Dry,,229916.5783,907518.6875,42.41761454,-71.13650726,,,MIDDLESEX,Not Reported
4347932,LEOMINSTER,4/1/2017,9:05 AM,09:00AM to 09:59AM,"Sideswipe, same direction",Daylight,Snow,Snow,,182230.6873,919040.8122,42.52171295,-71.71624982,35-44,35-44,WORCESTER,Property damage only 
4361832,FRAMINGHAM,2/28/2017,7:45 PM,07:00PM to 07:59PM,"Sideswipe, same direction",Dusk,Clear/Clear,Dry,1550,202990.2016,893743.5094,42.2941693,-71.46374231,21-24,21-24,MIDDLESEX,Property damage only 
4359578,LYNNFIELD,4/29/2017,5:15 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,,241763.8123,918077.5629,42.51212634,-70.9918043,21-24,35-44,ESSEX,Non-fatal injury
4598699,HAVERHILL,11/14/2017,7:56 PM,07:00PM to 07:59PM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,,233773.5936,946898.5623,42.77195641,-71.08733538,25-34,25-34,ESSEX,Property damage only 
4339579,BROCKTON,3/13/2017,1:13 AM,01:00AM to 01:59AM,Angle,Dark - lighted roadway,Clear,Dry,,239613.5157,869263.0627,42.07276959,-71.02129911,18-20,21-24,PLYMOUTH,Property damage only 
4481824,LONGMEADOW,12/28/2017,10:33 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,109,110965.6055,869388.4708,42.06984033,-72.57587208,65-74,65-74,HAMPDEN,Property damage only 
4480554,SWANSEA,12/16/2017,10:26 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Wet,800,223868.9,833243.2878,41.74910651,-71.21302632,35-44,65-74,BRISTOL,Property damage only 
4474052,BURLINGTON,12/20/2017,10:36 AM,10:00AM to 10:59AM,Angle,Daylight,Clear,Dry,110,225143.7049,916424.4279,42.49795044,-71.19411084,21-24,35-44,MIDDLESEX,Non-fatal injury
4443144,HANOVER,10/14/2017,11:30 AM,11:00AM to 11:59AM,Rear-end,Daylight,Cloudy/Cloudy,Dry,,252275.0781,877539.7501,42.14654507,-70.86756522,45-54,45-54,PLYMOUTH,Non-fatal injury
4379965,WOBURN,6/13/2017,7:41 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,6,226400.515,913079.6188,42.46780465,-71.17897207,18-20,25-34,MIDDLESEX,Property damage only 
4325478,EAST BRIDGEWATER,2/10/2017,11:06 AM,11:00AM to 11:59AM,Single vehicle crash,Daylight,Clear,Snow,233,248843.1793,865139.417,42.03512035,-70.9101225,65-74,65-74,PLYMOUTH,Property damage only 
4443113,SOMERVILLE,9/14/2017,1:20 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,60,233015.7538,902813.9327,42.37513222,-71.09912348,25-34,55-64,MIDDLESEX,Property damage only 
4398093,NORTH READING,6/22/2017,3:20 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,373,231832.0909,923843.8002,42.5645029,-71.11233877,55-64,65-74,MIDDLESEX,Property damage only 
4402086,TAUNTON,7/1/2017,9:09 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,318,235435.094,849360.375,41.89377834,-71.07300182,25-34,65-74,BRISTOL,Non-fatal injury
4319168,LYNN,1/12/2017,6:37 PM,06:00PM to 06:59PM,Single vehicle crash,Dark - lighted roadway,Rain/Cloudy,Wet,621,244267.2992,912944.9129,42.46577916,-70.96174205,45-54,45-54,ESSEX,Non-fatal injury
4378020,NEW BEDFORD,6/14/2017,2:42 PM,02:00PM to 02:59PM,Single vehicle crash,Daylight,Clear,Dry,619,247869.7809,820399.3947,41.63237544,-70.92551223,45-54,65-74,BRISTOL,Property damage only 
4386148,WALPOLE,7/1/2017,3:41 AM,03:00AM to 03:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,,221501.3933,877467.2821,42.14733747,-71.23987477,18-20,18-20,NORFOLK,Non-fatal injury
4318063,BROCKTON,1/23/2017,11:07 PM,11:00PM to 11:59PM,Angle,Dark - lighted roadway,"Rain/Sleet, hail (freezing rain or drizzle)",Wet,,240696.1408,870079.5625,42.0800697,-71.00816744,18-20,25-34,PLYMOUTH,Property damage only 
4329958,AGAWAM,2/16/2017,6:16 PM,06:00PM to 06:59PM,Rear-end,Dark - lighted roadway,Clear,Dry,,110141.6482,870619.4368,42.08082842,-72.58601748,35-44,35-44,HAMPDEN,Property damage only 
4316131,WOBURN,1/14/2017,10:51 AM,10:00AM to 10:59AM,Angle,Daylight,Clear,Dry,394,230710.4821,916895.0847,42.50199098,-71.1263734,35-44,35-44,MIDDLESEX,Property damage only 
4432133,MEDFORD,9/28/2017,8:28 AM,08:00AM to 08:59AM,Rear-end,Daylight,Clear,Dry,200,234850.6785,906882.567,42.41168401,-71.07659824,21-24,25-34,MIDDLESEX,Property damage only 
4382912,NORWELL,5/6/2017,1:08 AM,01:00AM to 01:59AM,Single vehicle crash,Dark - lighted roadway,Rain,Wet,,258598.6565,879056.2501,42.15974567,-70.7909069,21-24,21-24,PLYMOUTH,Non-fatal injury
4396010,LEXINGTON,7/15/2017,3:47 AM,03:00AM to 03:59AM,Rear-end,Dark - lighted roadway,Clear,Dry,,220932.1082,913325.2881,42.47017637,-71.24546407,18-20,25-34,MIDDLESEX,Property damage only 
4425890,BOSTON,9/13/2017,7:30 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,,,,,,25-34,35-44,SUFFOLK,Property damage only 
4371898,BOSTON,5/30/2017,6:50 PM,06:00PM to 06:59PM,Head-on,Daylight,Clear/Clear,Dry,100,230450.0905,891030.2923,42.26914792,-71.13089831,21-24,75-84,SUFFOLK,Non-fatal injury
4354809,MANSFIELD,4/3/2017,7:39 AM,07:00AM to 07:59AM,Single vehicle crash,Daylight,Clear,Dry,321,222196.5971,862652.0872,42.01393577,-71.23201754,55-64,55-64,BRISTOL,Property damage only 
4497238,SOUTHBRIDGE,11/12/2017,10:52 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,,157825.7811,870990.0623,42.08818437,-72.00976028,21-24,65-74,WORCESTER,Property damage only 
4338577,SANDWICH,3/1/2017,4:31 PM,04:00PM to 04:59PM,Rear-end,Daylight,Cloudy/Rain,Wet,,282429.5624,826141.9998,41.68122701,-70.50998723,25-34,45-54,BARNSTABLE,Property damage only 
4350989,LAWRENCE,3/30/2017,5:11 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear/Clear,Dry,43,228027.141,939927.2497,42.70942917,-71.15789129,25-34,35-44,ESSEX,Property damage only 
4319493,PLAINVILLE,1/31/2017,3:16 PM,03:00PM to 03:59PM,Single vehicle crash,Daylight,Snow/Cloudy,Ice,79,211098.5139,861856.784,42.00701359,-71.36601748,16-17,16-17,NORFOLK,Property damage only 
4372119,WALPOLE,5/6/2017,3:50 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,,225309.3292,877984.0791,42.15187825,-71.19378241,21-24,45-54,NORFOLK,Non-fatal injury
4366080,WORCESTER,4/25/2017,2:15 PM,02:00PM to 02:59PM,Angle,Daylight,Rain,Wet,,175566.3139,887497.9223,42.2375608,-71.79603042,55-64,55-64,WORCESTER,Property damage only 
4415975,AUBURN,8/11/2017,4:07 PM,04:00PM to 04:59PM,Angle,Daylight,Clear,Dry,872,169066.361,880701.1395,42.17613749,-71.87441886,21-24,65-74,WORCESTER,Property damage only 
4472831,YARMOUTH,12/24/2017,12:52 AM,12:00AM to 12:59AM,Single vehicle crash,Dark - unknown roadway lighting,Cloudy,Wet,,307298.0933,827507.7501,41.69053379,-70.21110626,25-34,25-34,BARNSTABLE,Property damage only 
4446931,BOURNE,10/26/2017,8:59 AM,08:00AM to 08:59AM,Single vehicle crash,Daylight,Rain,Wet,,279507.1593,836026.3181,41.77051213,-70.54375969,25-34,25-34,BARNSTABLE,Property damage only 
4417023,BOSTON,8/26/2017,3:00 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear/Clear,Dry,182,232758.8643,895115.9463,42.30584009,-71.10267929,25-34,65-74,SUFFOLK,Non-fatal injury
4326409,BEVERLY,2/14/2017,12:15 PM,12:00PM to 12:59PM,Rear-end,Daylight,Clear/Clear,Wet,,249890.1284,925055.6629,42.57422184,-70.89230106,25-34,55-64,ESSEX,Property damage only 
4371471,BROOKLINE,5/26/2017,5:35 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear/Other,Wet,1014,228429.483,897303.7679,42.32570779,-71.15508819,16-17,35-44,NORFOLK,Property damage only 
4333385,WATERTOWN,2/19/2017,11:25 AM,11:00AM to 11:59AM,"Sideswipe, opposite direction",Daylight,Cloudy,Dry,104,228671.0198,901950.6038,42.36753465,-71.15192211,25-34,45-54,MIDDLESEX,Property damage only 
4356018,CHELMSFORD,4/21/2017,8:36 AM,08:00AM to 08:59AM,Angle,Daylight,Cloudy/Rain,Wet,210,213038.0497,925488.2716,42.5798446,-71.34118049,45-54,65-74,MIDDLESEX,Property damage only 
4367567,NORTON,5/23/2017,1:29 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Clear/Clear,Dry,,,,,,21-24,21-24,BRISTOL,Property damage only 
4459432,STOUGHTON,10/26/2017,9:53 PM,09:00PM to 09:59PM,Single vehicle crash,Dark - unknown roadway lighting,Rain,Wet,650,234269.9811,876443.3971,42.13766365,-71.08545395,18-20,55-64,NORFOLK,Property damage only 
4398991,NORWOOD,7/29/2017,3:36 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,,,,,,65-74,65-74,NORFOLK,Property damage only 
4427306,LOWELL,8/15/2017,5:30 PM,05:00PM to 05:59PM,Head-on,Daylight,Clear,Dry,,213625.156,932153.9377,42.63984305,-71.33387194,25-34,25-34,MIDDLESEX,Property damage only 
4310572,WESTON,1/9/2017,9:23 AM,09:00AM to 09:59AM,Angle,Daylight,Cloudy,Dry,,217221.719,901893.4377,42.36734913,-71.29091873,25-34,45-54,MIDDLESEX,Property damage only 
4475147,FRAMINGHAM,10/6/2017,1:39 AM,01:00AM to 01:59AM,Angle,Dark - unknown roadway lighting,Clear,Dry,4,207652.0751,895195.8465,42.30720974,-71.40719028,25-34,45-54,MIDDLESEX,Property damage only 
4432797,WELLESLEY,10/2/2017,8:00 AM,08:00AM to 08:59AM,Rear-end,Daylight,Clear,Dry,168,217091.1242,894383.2535,42.29974092,-71.29273066,18-20,45-54,NORFOLK,Property damage only 
4484887,BOLTON,7/27/2017,9:42 AM,09:00AM to 09:59AM,Single vehicle crash,Daylight,Cloudy,Dry,296,193915.3517,909299.8942,42.43419839,-71.57395218,21-24,21-24,WORCESTER,Property damage only 
4407848,RAYNHAM,7/8/2017,6:17 PM,06:00PM to 06:59PM,Single vehicle crash,Daylight,Clear,Dry,559,238129.6209,851264.3766,41.91079451,-71.04040356,25-34,25-34,BRISTOL,Property damage only 
4681189,WESTPORT,12/26/2017,1:40 PM,01:00PM to 01:59PM,"Sideswipe, opposite direction",Daylight,Clear,Dry,,234538.4842,817035.8125,41.60279113,-71.08569676,25-34,65-74,BRISTOL,Non-fatal injury
4430624,HADLEY,2/28/2017,4:10 PM,04:00PM to 04:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,113441.5599,901347.723,42.35783294,-72.5507127,18-20,35-44,HAMPSHIRE,Property damage only 
4618414,WAYLAND,7/2/2017,9:51 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Dry,325,210992.1945,901414.068,42.36315003,-71.36655974,25-34,65-74,MIDDLESEX,Non-fatal injury
4464702,MALDEN,11/13/2017,9:38 AM,09:00AM to 09:59AM,Unknown,Other,Unknown/Unknown,Unknown,32,236318.1369,909256.2378,42.43298008,-71.05862691,25-34,25-34,MIDDLESEX,Property damage only 
4466293,NORTHAMPTON,11/28/2017,7:45 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,,107311.8953,895785.8021,42.30705964,-72.62422554,35-44,65-74,HAMPSHIRE,Non-fatal injury
4385623,LUDLOW,6/10/2017,10:45 AM,10:00AM to 10:59AM,Single vehicle crash,Daylight,Clear,Dry,,122816.5723,880021.4639,42.16682171,-72.4340859,35-44,35-44,HAMPDEN,Fatal injury
4470283,WESTFIELD,12/10/2017,10:56 AM,10:00AM to 10:59AM,Angle,Daylight,Clear,Wet,439,97954.6354,877348.3871,42.13991291,-72.73446631,25-34,55-64,HAMPDEN,Property damage only 
4467463,MANSFIELD,12/10/2017,1:27 PM,01:00PM to 01:59PM,Single vehicle crash,Daylight,Clear,Wet,451,220491.7868,859226.061,41.98313687,-71.25272164,45-54,45-54,BRISTOL,Property damage only 
4329041,LEOMINSTER,2/18/2017,10:20 AM,10:00AM to 10:59AM,Rear-end,Daylight,Clear,Dry,792,176884.9604,922179.1255,42.55022631,-71.78173058,18-20,35-44,WORCESTER,Property damage only 
4471257,FITCHBURG,12/18/2017,4:09 PM,04:00PM to 04:59PM,Rear-end,Dark - lighted roadway,Clear/Unknown,Dry,20,175315.04,926018.5369,42.58434235,-71.80071677,25-34,25-34,WORCESTER,Property damage only 
4427000,WRENTHAM,9/21/2017,8:30 AM,08:00AM to 08:59AM,Rear-end,Daylight,Cloudy/Cloudy,Dry,,214332.3221,868393.0471,42.06580659,-71.32682995,25-34,45-54,NORFOLK,Property damage only 
4477079,LONGMEADOW,12/10/2017,8:00 PM,08:00PM to 08:59PM,Angle,Dark - lighted roadway,Cloudy,Wet,770,112932.1223,868711.4871,42.06396638,-72.55201681,45-54,45-54,HAMPDEN,Property damage only 
4397788,WEBSTER,6/28/2017,5:34 PM,05:00PM to 05:59PM,Single vehicle crash,Daylight,Clear,Dry,117,171240.6204,869616.0894,42.07642104,-71.84754672,21-24,21-24,WORCESTER,Property damage only 
4445341,FITCHBURG,10/5/2017,12:32 PM,12:00PM to 12:59PM,Unknown,Daylight,Clear,Dry,151,174366.651,926009.6562,42.58423066,-71.81226496,,,WORCESTER,Not Reported
4379289,BARNSTABLE,6/12/2017,6:09 PM,06:00PM to 06:59PM,"Sideswipe, opposite direction",Daylight,Clear,Dry,,298542.0375,823071.4047,41.65173164,-70.31701086,25-34,75-84,BARNSTABLE,Property damage only 
4372555,DENNIS,5/25/2017,2:32 PM,02:00PM to 02:59PM,Rear-end,Daylight,Rain,Wet,,311652.3474,831282.3375,41.72390449,-70.15810009,65-74,75-84,BARNSTABLE,Non-fatal injury
4464410,FITCHBURG,12/4/2017,1:51 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear,Dry,7,172569.841,925152.8537,42.57645447,-71.83411517,21-24,45-54,WORCESTER,Non-fatal injury
4443658,MARLBOROUGH,10/23/2017,8:31 AM,08:00AM to 08:59AM,Rear-end,Daylight,Cloudy,Wet,181,198025.4376,899833.0002,42.34899092,-71.52397023,45-54,45-54,MIDDLESEX,Property damage only 
4439385,NEW BEDFORD,10/12/2017,9:57 AM,09:00AM to 09:59AM,"Sideswipe, same direction",Daylight,Clear,Dry,,247350.125,822209.8126,41.64871182,-70.93160773,55-64,55-64,BRISTOL,Property damage only 
4424797,WESTFIELD,9/2/2017,11:05 AM,11:00AM to 11:59AM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,173,94868.96409,876042.9317,42.12775691,-72.77155772,18-20,18-20,HAMPDEN,Property damage only 
4331654,HOPKINTON,1/21/2017,1:26 AM,01:00AM to 01:59AM,Single vehicle crash,Dark - lighted roadway,Clear/Clear,Dry,,,,,,21-24,21-24,MIDDLESEX,Non-fatal injury
4380387,BROCKTON,6/20/2017,2:42 PM,02:00PM to 02:59PM,Single vehicle crash,Daylight,Clear,Dry,57,239398.3445,872258.368,42.09974473,-71.02370714,35-44,35-44,PLYMOUTH,Non-fatal injury
4350218,WEST TISBURY,2/15/2017,4:17 PM,04:00PM to 04:59PM,Angle,Daylight,Cloudy/Cloudy,Wet,,268808.1249,793700.1873,41.3904549,-70.67733882,45-54,45-54,DUKES,Property damage only 
4357885,LOWELL,3/24/2017,2:50 PM,02:00PM to 02:59PM,Rear-end,Daylight,Rain,Wet,,216432.2093,933117.1096,42.64845776,-71.29961905,21-24,45-54,MIDDLESEX,Property damage only 
4493203,TAUNTON,10/3/2017,1:17 PM,01:00PM to 01:59PM,Unknown,Daylight,Clear,Dry,255,,,,,65-74,65-74,BRISTOL,Property damage only 
4393485,STOUGHTON,4/25/2017,5:44 PM,05:00PM to 05:59PM,Rear-end,Daylight,Rain/Cloudy,Wet,,232761.3332,875254.7156,42.12703257,-71.10377401,21-24,55-64,NORFOLK,Property damage only 
4358856,WOBURN,4/21/2017,10:28 PM,10:00PM to 10:59PM,Angle,Daylight,Rain,Wet,32,228766.4789,914358.8908,42.47923507,-71.15015093,,,MIDDLESEX,Not Reported
4353513,LYNN,4/10/2017,3:20 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,,244389.2446,915004.0612,42.48430806,-70.96010018,21-24,21-24,ESSEX,Non-fatal injury
4417606,UXBRIDGE,8/9/2017,1:47 PM,01:00PM to 01:59PM,"Sideswipe, same direction",Daylight,Clear/Unknown,Dry,,187198.7189,869063.4375,42.07186525,-71.65468607,25-34,25-34,WORCESTER,Property damage only 
4361612,FRAMINGHAM,2/16/2017,2:18 AM,02:00AM to 02:59AM,Unknown,Dark - lighted roadway,Clear/Snow,Snow,17,208339.8051,892111.1765,42.27942874,-71.39889002,25-34,45-54,MIDDLESEX,Not Reported
4321338,BEDFORD,1/10/2017,9:00 AM,09:00AM to 09:59AM,Single vehicle crash,Daylight,Clear,Snow,,220905.3724,917036.1157,42.50728315,-71.24879426,55-64,55-64,MIDDLESEX,Property damage only 
4390596,MILFORD,7/6/2017,1:34 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear,Dry,171,196708.9182,876719.584,42.14090037,-71.53981136,18-20,65-74,WORCESTER,Property damage only 
4488646,QUINCY,11/25/2017,2:11 PM,02:00PM to 02:59PM,Head-on,Daylight,Clear,Dry,,240930.9609,888514.0088,42.24601822,-71.004032,21-24,45-54,NORFOLK,Property damage only 
4497187,BOSTON,12/17/2017,5:05 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Clear,Dry,,235262.0595,895595.2269,42.31004344,-71.07229277,35-44,35-44,SUFFOLK,Non-fatal injury
4458137,WRENTHAM,11/24/2017,4:35 PM,04:00PM to 04:59PM,Rear-end,Dusk,Clear/Clear,Dry,782,212828.7634,866310.4224,42.04707885,-71.34503602,18-20,45-54,NORFOLK,Property damage only 
4362086,NEW BEDFORD,5/9/2017,4:24 PM,04:00PM to 04:59PM,Rear-end,Daylight,Clear/Other,Dry,,245228.4687,820822.7499,41.63634865,-70.9571856,25-34,25-34,BRISTOL,Property damage only 
4337475,LEXINGTON,2/16/2017,6:15 PM,06:00PM to 06:59PM,Rear-end,Dark - roadway not lighted,Clear,Dry,,219851.8956,908653.5092,42.4281537,-71.25875759,21-24,25-34,MIDDLESEX,Property damage only 
4388672,WELLESLEY,7/9/2017,10:46 PM,10:00PM to 10:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,14,216652.8357,894333.9472,42.29930924,-71.29804385,45-54,45-54,NORFOLK,Non-fatal injury
4379054,NATICK,6/15/2017,5:36 PM,05:00PM to 05:59PM,Rear-end,Daylight,Clear,Dry,,209296.2657,894304.1252,42.29916134,-71.38726483,35-44,35-44,MIDDLESEX,Property damage only 
4354552,FALMOUTH,3/28/2017,12:48 PM,12:00PM to 12:59PM,Angle,Daylight,Cloudy,Dry,36,273991.3501,811621.8939,41.5513397,-70.61314793,>84,>84,BARNSTABLE,Non-fatal injury
4327093,WOBURN,1/25/2017,9:14 AM,09:00AM to 09:59AM,"Sideswipe, same direction",Daylight,Clear,Dry,306,231173.4089,914411.3487,42.47961048,-71.12083832,21-24,25-34,MIDDLESEX,Property damage only 
4452794,NEWTON,11/2/2017,3:13 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,,224204.2342,897371.125,42.32645336,-71.20634431,55-64,75-84,MIDDLESEX,Property damage only 
4459890,CHELMSFORD,11/29/2017,5:15 PM,05:00PM to 05:59PM,Rear-end,Dusk,Clear,Dry,,215384.2262,926470.6271,42.58865094,-71.31257698,25-34,55-64,MIDDLESEX,Property damage only 
4403433,WESTPORT,6/30/2017,2:50 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,,237336.2969,821399.6249,41.64195635,-71.05186497,55-64,65-74,BRISTOL,Property damage only 
4464026,GLOUCESTER,11/29/2017,9:30 AM,09:00AM to 09:59AM,Rear-end,Daylight,Clear,Wet,1,267902.1406,930818.9767,42.62497868,-70.67226164,18-20,25-34,ESSEX,Property damage only 
4413407,EAST BROOKFIELD,3/15/2017,7:30 PM,07:00PM to 07:59PM,Single vehicle crash,Dusk,Cloudy,Unknown,221,155564.3286,887731.0019,42.23877768,-72.03837772,65-74,65-74,WORCESTER,Property damage only 
4411633,OXFORD,8/2/2017,2:35 PM,02:00PM to 02:59PM,Single vehicle crash,Daylight,Rain/Cloudy,Wet,186,168201.7178,879888.9012,42.16879242,-71.88483206,21-24,25-34,WORCESTER,Non-fatal injury
4565667,LAWRENCE,8/31/2017,8:40 PM,08:00PM to 08:59PM,Angle,Dark - lighted roadway,Clear,Dry,36,227251.6168,940689.4451,42.71631616,-71.16731487,21-24,55-64,ESSEX,Non-fatal injury
4331558,AGAWAM,1/4/2017,10:35 AM,10:00AM to 10:59AM,Angle,Daylight,Clear,Dry,,109782.7412,870554.9082,42.08021102,-72.59034597,55-64,>84,HAMPDEN,Property damage only 
4324475,BROOKLINE,1/31/2017,6:30 PM,06:00PM to 06:59PM,"Sideswipe, same direction",Dark - lighted roadway,"Sleet, hail (freezing rain or drizzle)",Wet,,231093.4251,897869.6502,42.33070182,-71.12273752,35-44,45-54,NORFOLK,Property damage only 
4439878,SAUGUS,9/29/2017,7:25 AM,07:00AM to 07:59AM,Rear-end,Daylight,Clear,Dry,354,240930.6947,911165.9413,42.44994623,-71.00243087,21-24,55-64,ESSEX,Non-fatal injury
4410254,HINGHAM,8/3/2017,1:46 PM,01:00PM to 01:59PM,Rear-end,Daylight,Clear,Dry,,248226.9623,881130.8371,42.17913429,-70.91623992,16-17,65-74,PLYMOUTH,Property damage only 
4457753,PITTSFIELD,11/18/2017,5:57 PM,05:00PM to 05:59PM,Angle,Dark - lighted roadway,Rain/Cloudy,Wet,1331,56424.18849,916027.5719,42.48155921,-73.24633761,18-20,25-34,BERKSHIRE,Property damage only 
4394763,WALTHAM,7/19/2017,8:45 AM,08:00AM to 08:59AM,"Sideswipe, same direction",Daylight,Clear,Dry,,218979.7373,901916.9161,42.36752442,-71.26957529,25-34,45-54,MIDDLESEX,Property damage only 
4322416,AGAWAM,2/3/2017,9:50 PM,09:00PM to 09:59PM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,,110141.6482,870619.4368,42.08082842,-72.58601748,45-54,55-64,HAMPDEN,Property damage only 
4399207,BEVERLY,7/30/2017,6:50 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear/Clear,Dry,,252769.0726,924754.7978,42.57156544,-70.85728481,18-20,35-44,ESSEX,Property damage only 
4345922,WESTON,3/26/2017,6:50 AM,06:00AM to 06:59AM,Single vehicle crash,Dawn,Clear,Wet,46,219519.217,899613.0255,42.34676878,-71.26310933,45-54,45-54,MIDDLESEX,Property damage only 
4440337,MILTON,10/16/2017,3:34 PM,03:00PM to 03:59PM,Angle,Daylight,Clear,Dry,476,234843.563,889404.0275,42.25432574,-71.07773453,35-44,65-74,NORFOLK,Property damage only 
4410847,ABINGTON,8/18/2017,3:37 PM,03:00PM to 03:59PM,Rear-end,Daylight,Clear,Dry,707,245528.95,874894.4912,42.12314445,-70.94938406,25-34,45-54,PLYMOUTH,Property damage only 
4368930,WORCESTER,4/15/2017,9:28 PM,09:00PM to 09:59PM,Angle,Dark - lighted roadway,Rain,Wet,,176932.9689,889555.125,42.25612138,-71.77955032,18-20,55-64,WORCESTER,Property damage only 
4387882,FALL RIVER,6/25/2017,1:55 PM,01:00PM to 01:59PM,Angle,Daylight,Clear,Dry,,228882.2968,828158.1252,41.70315625,-71.15300503,21-24,25-34,BRISTOL,Property damage only 
4446862,HAVERHILL,10/19/2017,2:08 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,,232433.1248,951165.75,42.81042724,-71.10347286,18-20,75-84,ESSEX,Property damage only 
4474733,FITCHBURG,12/27/2017,2:34 PM,02:00PM to 02:59PM,Angle,Daylight,Clear,Dry,,172533.2658,925543.7499,42.57997303,-71.83458453,35-44,45-54,WORCESTER,Property damage only 
4480007,LOWELL,12/11/2017,7:13 PM,07:00PM to 07:59PM,Single vehicle crash,Dark - lighted roadway,Clear,Dry,403,211858.9038,931248.4858,42.63171609,-71.35542326,25-34,25-34,MIDDLESEX,Property damage only 
4498857,WEST SPRINGFIELD,11/24/2017,12:10 AM,12:00AM to 12:59AM,"Sideswipe, same direction",Dark - lighted roadway,Clear,Dry,13,108713.6695,872680.5962,42.09922652,-72.6035967,,,HAMPDEN,Not Reported
4470141,FOXBOROUGH,11/26/2017,11:53 AM,11:00AM to 11:59AM,Rear-end,Daylight,Clear,Dry,4,222224.0672,870550.7895,42.08505152,-71.23139126,25-34,55-64,NORFOLK,Property damage only 
4415347,NAHANT,8/25/2017,6:24 PM,06:00PM to 06:59PM,Rear-end,Daylight,Clear,Dry,,246279.5172,911809.5978,42.45544451,-70.937357,25-34,65-74,ESSEX,Property damage only 
4370687,BEDFORD,4/5/2017,5:58 PM,05:00PM to 05:59PM,Rear-end,Daylight,Cloudy,Dry,2,217682.9386,915957.9123,42.49396043,-71.28489142,25-34,25-34,MIDDLESEX,Non-fatal injury
4389354,WAREHAM,7/7/2017,7:48 AM,07:00AM to 07:59AM,Angle,Daylight,Clear,Dry,2420,262871.6778,836990.2437,41.78069457,-70.74371618,25-34,35-44,PLYMOUTH,Property damage only 
4405782,WORCESTER,6/21/2017,12:30 PM,12:00PM to 12:59PM,"Sideswipe, same direction",Daylight,Clear,Dry,,176891.1108,885293.4279,42.21774952,-71.77988983,25-34,25-34,WORCESTER,Not Reported
